"Group Name","Group DistinguishedName","Member DistinguishedName","Action","Added Age (Days)","Removed Age (Days)","Added Date","Removed Date","ftimeCreated","ftimeDeleted"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=TABITHA_RAMOS,OU=ServiceAccounts,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:53 PM",,"2020-08-27T23:35:53Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=DEXTER_WILEY,OU=ServiceAccounts,OU=GOO,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:36 PM",,"2020-08-27T23:39:36Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=ANGEL_RIVERA,OU=ServiceAccounts,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:19 PM",,"2020-08-27T23:40:19Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=PATRICE_SCHNEIDER,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:59 PM",,"2020-08-27T23:38:59Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=JERRY_CHAN,OU=ServiceAccounts,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:02 PM",,"2020-08-27T23:40:02Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=JEFFERSON_FIGUEROA,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:56 PM",,"2020-08-27T23:39:56Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=RIGOBERTO_CARPENTER,OU=Quarantine,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:35 PM",,"2020-08-27T23:38:35Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=JOSEPH_HAHN,OU=Devices,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:50 PM",,"2020-08-27T23:39:50Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=ROSS_BARR,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:47 PM",,"2020-08-27T23:36:47Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=7926975485SA,OU=ServiceAccounts,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:19 PM",,"2020-08-27T23:38:19Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=ADRIANA_DALE,OU=ServiceAccounts,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:34 PM",,"2020-08-27T23:34:34Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=SYLVESTER_HAWKINS,OU=Test,OU=GOO,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:50 PM",,"2020-08-27T23:38:50Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=TOD_CARLSON,OU=Test,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:03 PM",,"2020-08-27T23:37:03Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=JEREMY_MCKINNEY,OU=Groups,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:00 PM",,"2020-08-27T23:36:00Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=FRANK_BULLOCK,OU=Groups,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:02 PM",,"2020-08-27T23:38:02Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=MERRILL_GRIMES,OU=HRE,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:28 PM",,"2020-08-27T23:36:28Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=ESTEBAN_COLE,OU=HRE,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:22 PM",,"2020-08-27T23:38:22Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=TABATHA_HURST,OU=Groups,OU=SEC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:15 PM",,"2020-08-27T23:38:15Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=7917969414SA,OU=SEC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:42 PM",,"2020-08-27T23:35:42Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=WILFREDO_MOODY,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:25 PM",,"2020-08-27T23:40:25Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=DWIGHT_ATKINSON,OU=Groups,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:54 PM",,"2020-08-27T23:38:54Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=VICTOR_PEREZ,OU=Test,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:41 PM",,"2020-08-27T23:37:41Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=PAT_GROSS,OU=Devices,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:39 PM",,"2020-08-27T23:35:39Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=MERCEDES_PATRICK,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:19 PM",,"2020-08-27T23:39:19Z","1601-01-01T00:00:00Z"
"GL-523-admingroup","CN=GL-523-admingroup,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","CN=MEREDITH_BAILEY,OU=AWS,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:49 PM",,"2020-08-27T23:34:49Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=REED_VALENZUELA,OU=Devices,OU=GOO,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:37 PM",,"2020-08-27T23:40:37Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MARGARITA_CLARK,OU=Groups,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:36 PM",,"2020-08-27T23:34:36Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=JAME_GRAVES,OU=Groups,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:53 PM",,"2020-08-27T23:38:53Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=2055927080SA,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:05 PM",,"2020-08-27T23:38:05Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=LUPE_WILKERSON,OU=HRE,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:10 PM",,"2020-08-27T23:38:10Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=CLIFTON_PENNINGTON,OU=Groups,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:46 PM",,"2020-08-27T23:34:46Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=OLIVER_MCPHERSON,OU=ESM,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:18 PM",,"2020-08-27T23:38:18Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=SAMANTHA_DAY,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:06 PM",,"2020-08-27T23:38:06Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=FREDRIC_MCCULLOUGH,OU=Test,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:00 PM",,"2020-08-27T23:39:00Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MONTY_MCINTYRE,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:20 PM",,"2020-08-27T23:37:20Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=BLAKE_ROACH,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:13 PM",,"2020-08-27T23:39:13Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=CHRISTY_VANG,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:55 PM",,"2020-08-27T23:35:55Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=WM_HARPER,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:27 PM",,"2020-08-27T23:40:27Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=HUNTER_LUCAS,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:45 PM",,"2020-08-27T23:37:45Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=JANELL_MOORE,OU=Test,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:24 PM",,"2020-08-27T23:34:24Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=VERONICA_RIGGS,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:12 PM",,"2020-08-27T23:34:12Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=DOROTHEA_GIBSON,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:53 PM",,"2020-08-27T23:36:53Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=COREY_PRESTON,OU=Devices,OU=FSR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:10 PM",,"2020-08-27T23:38:10Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=DEXTER_FIELDS,OU=Devices,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:26 PM",,"2020-08-27T23:39:26Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=HESTER_ROBERTSON,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:58 PM",,"2020-08-27T23:34:58Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=NATASHA_MOON,OU=Devices,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:17 PM",,"2020-08-27T23:36:17Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ALBERT_DUDLEY,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:02 PM",,"2020-08-27T23:36:02Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=GENEVIEVE_PETERSEN,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:22 PM",,"2020-08-27T23:35:22Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MARIANNE_RANDOLPH,OU=Groups,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:37 PM",,"2020-08-27T23:35:37Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=BRETT_HINES,OU=Test,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:01 PM",,"2020-08-27T23:35:01Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ILA_SUAREZ,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:38 PM",,"2020-08-27T23:36:38Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=SANFORD_RYAN,OU=Devices,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:12 PM",,"2020-08-27T23:37:12Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=RUDOLPH_BROWNING,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:35 PM",,"2020-08-27T23:38:35Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=DOUGLAS_MORRIS,OU=ServiceAccounts,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:12 PM",,"2020-08-27T23:37:12Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=SYLVESTER_HART,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:40 PM",,"2020-08-27T23:39:40Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ROSALYN_WILLIS,OU=Devices,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:08 PM",,"2020-08-27T23:36:08Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MELISSA_SMITH,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:34 PM",,"2020-08-27T23:34:34Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MARGRET_ALSTON,OU=Devices,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:21 PM",,"2020-08-27T23:35:21Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=NICKOLAS_PRATT,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:50 PM",,"2020-08-27T23:34:50Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=4302910038SA,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:04 PM",,"2020-08-27T23:38:04Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=IDA_HENSLEY,OU=Devices,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:39 PM",,"2020-08-27T23:39:39Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ALBERTA_NOEL,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:18 PM",,"2020-08-27T23:37:18Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ANDREW_GALLOWAY,OU=FSR,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:02 PM",,"2020-08-27T23:39:02Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=TARA_CHURCH,OU=Test,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:19 PM",,"2020-08-27T23:38:19Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=BARBARA_ORTEGA,OU=Test,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:10 PM",,"2020-08-27T23:35:10Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MINERVA_STEELE,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:53 PM",,"2020-08-27T23:38:53Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=FRANCESCA_GENTRY,OU=Groups,OU=ITS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:58 PM",,"2020-08-27T23:39:58Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=JULIANA_KELLEY,OU=T0-Permissions,OU=Tier 0,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:23 PM",,"2020-08-27T23:35:23Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=JOCELYN_MCCARTY,OU=T1-Accounts,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:56 PM",,"2020-08-27T23:38:56Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=BEVERLY_SHORT,OU=ServiceAccounts,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:18 PM",,"2020-08-27T23:34:18Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=AMIE_COBB,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:03 PM",,"2020-08-27T23:35:03Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=TAMMY_SELLERS,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:11 PM",,"2020-08-27T23:40:11Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=BELINDA_MCMAHON,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:45 PM",,"2020-08-27T23:34:45Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=REGGIE_CARR,OU=Test,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:06 PM",,"2020-08-27T23:39:06Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ANTONE_ARMSTRONG,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:07 PM",,"2020-08-27T23:39:07Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=GENARO_GARRETT,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:43 PM",,"2020-08-27T23:36:43Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=SADIE_NORRIS,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:32 PM",,"2020-08-27T23:35:32Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ELOISE_LEE,OU=ServiceAccounts,OU=ESM,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:13 PM",,"2020-08-27T23:37:13Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ESPERANZA_RODRIGUEZ,OU=Unassociated,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:37 PM",,"2020-08-27T23:38:37Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ELMA_MIRANDA,OU=T1-Permissions,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:15 PM",,"2020-08-27T23:40:15Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=BUD_TALLEY,OU=ServiceAccounts,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:58 PM",,"2020-08-27T23:36:58Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MILLIE_ROWLAND,OU=Devices,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:55 PM",,"2020-08-27T23:39:55Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=5243750493SA,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:43 PM",,"2020-08-27T23:37:43Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=JORGE_ARNOLD,OU=Groups,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:03 PM",,"2020-08-27T23:39:03Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=DELORES_SLOAN,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:13 PM",,"2020-08-27T23:34:13Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ANGELINE_KIRK,OU=Test,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:30 PM",,"2020-08-27T23:38:30Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=ALTON_STONE,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:46 PM",,"2020-08-27T23:35:46Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=THADDEUS_PARKER,OU=AWS,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:25 PM",,"2020-08-27T23:37:25Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=MERLE_STEPHENSON,OU=Unassociated,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:55 PM",,"2020-08-27T23:38:55Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=571615849SA,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:12 PM",,"2020-08-27T23:40:12Z","1601-01-01T00:00:00Z"
"WseAlertAdministrators","CN=WseAlertAdministrators,CN=Users,DC=LAB,DC=local","CN=COLIN_HUBER,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:18 PM",,"2020-08-27T23:34:18Z","1601-01-01T00:00:00Z"
