"Group Name","Member UserName","Member Name","AccountType","Member AdminCount"
"WI-pforzheim-admingroup","ISAIAH_ROCHA","ISAIAH_ROCHA","user",""
"WseAllowDashboardAccess","ISAIAH_ROCHA","ISAIAH_ROCHA","user",""
"Domain Users","MAURO_RUSSELL","MAURO_RUSSELL","user",""
"Domain Users","NORMAN_BOYLE","NORMAN_BOYLE","user",""
"WA-barryrayw-distlist","NORMAN_BOYLE","NORMAN_BOYLE","user",""
"34-ara786890-distlist","NORMAN_BOYLE","NORMAN_BOYLE","user",""
"GE-bwo-distlist","NORMAN_BOYLE","NORMAN_BOYLE","user",""
"31-boeing747-distlist","NORMAN_BOYLE","NORMAN_BOYLE","user",""
"WseRemoteWebAccessUsers","NORMAN_BOYLE","NORMAN_BOYLE","user",""
"FE-amigosfox-distlist","-","EL-234-admingroup","group",""
"RO-bere1102a-distlist","-","EL-234-admingroup","group",""
"WseAllowShareAccess","-","EL-234-admingroup","group",""
"Domain Users","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"PA-swe-distlist","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"14-bilbao227-distlist","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"DO-KIL-distlist","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"CL-inf-distlist","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"MI-bef-distlist","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"JO-com-distlist","MOHAMED_KNAPP","MOHAMED_KNAPP","user",""
"Domain Users","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"13-mta-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"MI-mia-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"SY-156580552-admingroup","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"TE-pendejo77-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"NA-7h2jtntbc-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"KR-BASQUIPA5-admingroup","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"CA-592-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"LE-chi-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"CO-130-distlist","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"AL-amorincon-admingroup","MEGHAN_BAXTER","MEGHAN_BAXTER","user",""
"Domain Users","MINERVA_SANDOVAL","MINERVA_SANDOVAL","user",""
"Domain Users","MANUEL_ROY","MANUEL_ROY","user",""
"Domain Users","TOMMY_SHEPHERD","TOMMY_SHEPHERD","user",""
"Domain Users","ERNESTINE_GIBSON","ERNESTINE_GIBSON","user",""
"MA-100-distlist","ERNESTINE_GIBSON","ERNESTINE_GIBSON","user",""
"WI-rey-distlist","ERNESTINE_GIBSON","ERNESTINE_GIBSON","user",""
"RO-albertito-distlist","ERNESTINE_GIBSON","ERNESTINE_GIBSON","user",""
"ED-110-admingroup","ERNESTINE_GIBSON","ERNESTINE_GIBSON","user",""
"Storage Replica Administrators","ERNESTINE_GIBSON","ERNESTINE_GIBSON","user",""
"Domain Users","SERGIO_PEARSON","SERGIO_PEARSON","user",""
"Domain Users","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"MI-ber-distlist","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"MA-bre-distlist","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"NI-602-distlist","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"FE-amigosfox-distlist","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"CA-pol-distlist","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"BR-216-admingroup","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"CL-est-distlist","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"WseAllowDashboardAccess","LEAH_MCKINNEY","LEAH_MCKINNEY","user",""
"Domain Users","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"AH-160-distlist","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"RE-contabili-admingroup","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"DO-cov-distlist","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"JO-ayse12345-distlist","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"81-ixchel_94-admingroup","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"18-gus-distlist","FREDDY_CABRERA","FREDDY_CABRERA","user",""
"Domain Users","653386920SA","653386920SA","user",""
"EL-234-admingroup","653386920SA","653386920SA","user",""
"JO-nez-admingroup","653386920SA","653386920SA","user",""
"JE-cal-distlist","653386920SA","653386920SA","user",""
"FR-the-distlist","653386920SA","653386920SA","user",""
"PA-swe-distlist","653386920SA","653386920SA","user",""
"MI-alm-distlist","653386920SA","653386920SA","user",""
"81-ixchel_94-admingroup","653386920SA","653386920SA","user",""
"MI-bef-distlist","653386920SA","653386920SA","user",""
"WseAllowAddInAccess","653386920SA","653386920SA","user",""
"WseAllowShareAccess","653386920SA","653386920SA","user",""
"Domain Users","INA_SINGLETON","INA_SINGLETON","user",""
"Domain Users","MARY_VEGA","MARY_VEGA","user",""
"Domain Users","BART_NOBLE","BART_NOBLE","user",""
"EL-234-admingroup","BART_NOBLE","BART_NOBLE","user",""
"CO-rimercito-admingroup","BART_NOBLE","BART_NOBLE","user",""
"HA-ger-distlist","BART_NOBLE","BART_NOBLE","user",""
"MI-mia-distlist","BART_NOBLE","BART_NOBLE","user",""
"AH-160-distlist","BART_NOBLE","BART_NOBLE","user",""
"WI-pforzheim-admingroup","BART_NOBLE","BART_NOBLE","user",""
"FO-zai-admingroup","BART_NOBLE","BART_NOBLE","user",""
"SH-bla-admingroup","BART_NOBLE","BART_NOBLE","user",""
"TR-alt-distlist","BART_NOBLE","BART_NOBLE","user",""
"AN-moisesalo-distlist","BART_NOBLE","BART_NOBLE","user",""
"Domain Users","GRETCHEN_FRANCO","GRETCHEN_FRANCO","user",""
"Domain Users","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"13-mta-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"LA-shop_y_tu-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"AL-cat-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"WI-pforzheim-admingroup","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"BE-180-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"KR-BASQUIPA5-admingroup","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"DI-men-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"LE-gas-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"41-mam-admingroup","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"JA-f13l27a1l-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"DI-a12-distlist","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"Pre-Windows 2000 Compatible Access","CARLENE_MCINTOSH","CARLENE_MCINTOSH","user",""
"Domain Users","LYNDA_WITT","LYNDA_WITT","user",""
"JA-031284cha-distlist","LYNDA_WITT","LYNDA_WITT","user",""
"AR-evilempir-distlist","LYNDA_WITT","LYNDA_WITT","user",""
"LE-azu-distlist","LYNDA_WITT","LYNDA_WITT","user",""
"AL-860-admingroup","LYNDA_WITT","LYNDA_WITT","user",""
"65-ama-distlist","LYNDA_WITT","LYNDA_WITT","user",""
"WseInvisibleToDashboard","LYNDA_WITT","LYNDA_WITT","user",""
"Domain Users","LENORA_ROACH","LENORA_ROACH","user",""
"AH-160-distlist","LENORA_ROACH","LENORA_ROACH","user",""
"SA-670587865-distlist","LENORA_ROACH","LENORA_ROACH","user",""
"AL-amorincon-admingroup","LENORA_ROACH","LENORA_ROACH","user",""
"Domain Users","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"MA-bre-distlist","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"AL-leninmarx-admingroup","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"46-EX3-distlist","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"BA-carolina6-distlist","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"LY-rud-distlist","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"GW-tivogliob-admingroup","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"TR-alt-distlist","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"HA-laf-distlist","ALEJANDRA_BONNER","ALEJANDRA_BONNER","user",""
"Domain Users","STAN_NAVARRO","STAN_NAVARRO","user",""
"Domain Users","TONIA_DOTSON","TONIA_DOTSON","user",""
"NO-ixchel_94-distlist","TONIA_DOTSON","TONIA_DOTSON","user",""
"AR-evilempir-distlist","TONIA_DOTSON","TONIA_DOTSON","user",""
"CO-kristy.22-distlist","TONIA_DOTSON","TONIA_DOTSON","user",""
"LY-rud-distlist","TONIA_DOTSON","TONIA_DOTSON","user",""
"LE-gas-distlist","TONIA_DOTSON","TONIA_DOTSON","user",""
"41-mam-admingroup","TONIA_DOTSON","TONIA_DOTSON","user",""
"BR-iva-distlist","TONIA_DOTSON","TONIA_DOTSON","user",""
"DnsUpdateProxy","TONIA_DOTSON","TONIA_DOTSON","user",""
"Domain Users","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"JA-031284cha-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"FE-amigosfox-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"RO-bere1102a-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"21-dulcesito-admingroup","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"LA-singaraja-admingroup","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"JE-pal-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"LY-adiact289-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"FR-bar-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"GA-vivi_chag-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"ST-vela30bet-admingroup","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"JA-f13l27a1l-distlist","ANGELO_CROSBY","ANGELO_CROSBY","user",""
"Domain Users","MABEL_WEEKS","MABEL_WEEKS","user",""
"JU-841-distlist","MABEL_WEEKS","MABEL_WEEKS","user",""
"RE-contabili-admingroup","MABEL_WEEKS","MABEL_WEEKS","user",""
"EL-din-distlist","MABEL_WEEKS","MABEL_WEEKS","user",""
"MA-das-distlist","MABEL_WEEKS","MABEL_WEEKS","user",""
"TR-alt-distlist","MABEL_WEEKS","MABEL_WEEKS","user",""
"DO-265-distlist","MABEL_WEEKS","MABEL_WEEKS","user",""
"PH-fifomipit-admingroup","MABEL_WEEKS","MABEL_WEEKS","user",""
"WseAllowAddInAccess","MABEL_WEEKS","MABEL_WEEKS","user",""
"Domain Users","VAN_HODGE","VAN_HODGE","user",""
"PA-gerardway-admingroup","VAN_HODGE","VAN_HODGE","user",""
"DE-zidane200-admingroup","VAN_HODGE","VAN_HODGE","user",""
"Domain Users","REBA_CARROLL","REBA_CARROLL","user",""
"Domain Users","GALEN_NORTON","GALEN_NORTON","user",""
"Domain Users","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"JA-220-admingroup","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"VA-ale-distlist","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"DO-...-admingroup","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"KR-BASQUIPA5-admingroup","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"DI-men-distlist","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"MI-242-distlist","LAWANDA_MITCHELL","LAWANDA_MITCHELL","user",""
"Domain Users","AMBER_BARTON","AMBER_BARTON","user","1"
"Server Operators","AMBER_BARTON","AMBER_BARTON","user","1"
"Domain Users","LEONARD_WELCH","LEONARD_WELCH","user",""
"JA-918670241-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"NO-miq-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"IR-PRINCESA0-admingroup","LEONARD_WELCH","LEONARD_WELCH","user",""
"46-EX3-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"LY-rud-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"DA-vin-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"AN-moisesalo-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"PH-fifomipit-admingroup","LEONARD_WELCH","LEONARD_WELCH","user",""
"DI-a12-distlist","LEONARD_WELCH","LEONARD_WELCH","user",""
"WseAllowAddInAccess","LEONARD_WELCH","LEONARD_WELCH","user",""
"WseAllowMediaAccess","LEONARD_WELCH","LEONARD_WELCH","user",""
"Domain Users","COY_COX","COY_COX","user",""
"ER-layrentea-distlist","COY_COX","COY_COX","user",""
"GE-zal-distlist","COY_COX","COY_COX","user",""
"KA-neg-admingroup","COY_COX","COY_COX","user",""
"LI-280-admingroup","COY_COX","COY_COX","user",""
"CA-592-distlist","COY_COX","COY_COX","user",""
"SH-mictlante-distlist","COY_COX","COY_COX","user",""
"BE-oscar2546-distlist","COY_COX","COY_COX","user",""
"JO-ayse12345-distlist","COY_COX","COY_COX","user",""
"WE-poderosit-distlist","COY_COX","COY_COX","user",""
"Domain Users","OFELIA_KELLY","OFELIA_KELLY","user",""
"LA-shop_y_tu-distlist","OFELIA_KELLY","OFELIA_KELLY","user",""
"CO-kristy.22-distlist","OFELIA_KELLY","OFELIA_KELLY","user",""
"JE-46454328d-distlist","OFELIA_KELLY","OFELIA_KELLY","user",""
"AL-leninmarx-admingroup","OFELIA_KELLY","OFELIA_KELLY","user",""
"SH-alondra20-distlist","OFELIA_KELLY","OFELIA_KELLY","user",""
"DI-men-distlist","OFELIA_KELLY","OFELIA_KELLY","user",""
"Domain Users","BEAU_GRAHAM","BEAU_GRAHAM","user",""
"IR-zay-distlist","BEAU_GRAHAM","BEAU_GRAHAM","user",""
"AL-leninmarx-admingroup","BEAU_GRAHAM","BEAU_GRAHAM","user",""
"CL-inf-distlist","BEAU_GRAHAM","BEAU_GRAHAM","user",""
"WseAllowMediaAccess","BEAU_GRAHAM","BEAU_GRAHAM","user",""
"Domain Users","NADINE_JUAREZ","NADINE_JUAREZ","user",""
"Domain Users","LATASHA_MOSES","LATASHA_MOSES","user",""
"Domain Users","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"TR-270-distlist","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"JU-841-distlist","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"SA-avi-distlist","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"AN-moisesalo-distlist","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"31-boeing747-distlist","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"WseAllowShareAccess","ANTWAN_STEPHENS","ANTWAN_STEPHENS","user",""
"Domain Users","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"TE-pendejo77-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"DE-gia-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"LI-280-admingroup","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"MI-alm-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"DO-KIL-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"DI-men-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"EL-din-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"23-cuxacpart-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"CH-03Dolores-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"JA-f13l27a1l-distlist","ANGELIQUE_KNOWLES","ANGELIQUE_KNOWLES","user",""
"SH-bla-admingroup","-","MA-cabecital-distlist","group",""
"CH-miesencia-distlist","-","MA-cabecital-distlist","group",""
"31-boeing747-distlist","-","MA-cabecital-distlist","group",""
"Domain Users","TONY_LANCASTER","TONY_LANCASTER","user",""
"FE-amigosfox-distlist","TONY_LANCASTER","TONY_LANCASTER","user",""
"ID-josailorv-distlist","TONY_LANCASTER","TONY_LANCASTER","user",""
"AP-152898251-distlist","TONY_LANCASTER","TONY_LANCASTER","user",""
"LE-mer-admingroup","TONY_LANCASTER","TONY_LANCASTER","user",""
"LE-azu-distlist","TONY_LANCASTER","TONY_LANCASTER","user",""
"LA-singaraja-admingroup","TONY_LANCASTER","TONY_LANCASTER","user",""
"AL-amorincon-admingroup","TONY_LANCASTER","TONY_LANCASTER","user",""
"HA-laf-distlist","TONY_LANCASTER","TONY_LANCASTER","user",""
"WseManagedGroups","TONY_LANCASTER","TONY_LANCASTER","user",""
"WseAllowMediaAccess","TONY_LANCASTER","TONY_LANCASTER","user",""
"LY-rud-distlist","-","MA-bre-distlist","group",""
"AN-moisesalo-distlist","-","MA-bre-distlist","group",""
"Domain Users","2238576493SA","2238576493SA","user",""
"DE-gia-distlist","2238576493SA","2238576493SA","user",""
"BR-216-admingroup","2238576493SA","2238576493SA","user",""
"LU-helpless2-distlist","2238576493SA","2238576493SA","user",""
"BE-180-distlist","2238576493SA","2238576493SA","user",""
"LE-azu-distlist","2238576493SA","2238576493SA","user",""
"CL-inf-distlist","2238576493SA","2238576493SA","user",""
"65-ama-distlist","2238576493SA","2238576493SA","user",""
"JO-com-distlist","2238576493SA","2238576493SA","user",""
"Domain Users","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"HO-ars-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"EL-din-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"HE-140-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"LU-171-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"WE-poderosit-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"VA-aguilucho-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"JA-f13l27a1l-distlist","CLAYTON_BRIDGES","CLAYTON_BRIDGES","user",""
"Domain Users","FORREST_BENDER","FORREST_BENDER","user",""
"NI-602-distlist","FORREST_BENDER","FORREST_BENDER","user",""
"TR-cha-distlist","FORREST_BENDER","FORREST_BENDER","user",""
"CL-inf-distlist","FORREST_BENDER","FORREST_BENDER","user",""
"41-mam-admingroup","FORREST_BENDER","FORREST_BENDER","user",""
"Domain Users","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"CO-ome-distlist","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"LE-cas-distlist","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"AL-cat-distlist","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"AP-152898251-distlist","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"LA-singaraja-admingroup","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"DO-265-distlist","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"81-ixchel_94-admingroup","ALFONSO_MCLEAN","ALFONSO_MCLEAN","user",""
"Domain Users","DARIO_COMBS","DARIO_COMBS","user",""
"Domain Users","3799536440SA","3799536440SA","user",""
"Domain Users","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"CO-ome-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"NA-7h2jtntbc-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"VA-ale-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"PE-229-admingroup","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"CL-inf-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"DI-men-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"AL-860-admingroup","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"31-boeing747-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"BR-iva-distlist","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"DnsUpdateProxy","CONSUELO_GAMBLE","CONSUELO_GAMBLE","user",""
"Domain Users","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"CO-rimercito-admingroup","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"GL-523-admingroup","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"AL-leninmarx-admingroup","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"80-fulanitaa-admingroup","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"41-mam-admingroup","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"MI-bef-distlist","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"DnsUpdateProxy","MARYANN_WHITAKER","MARYANN_WHITAKER","user",""
"Domain Users","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"WI-rey-distlist","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"MI-alm-distlist","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"VI-951-distlist","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"LE-chi-distlist","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"FR-bar-distlist","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"CL-est-distlist","EFRAIN_INGRAM","EFRAIN_INGRAM","user",""
"Domain Users","HELENE_BRYANT","HELENE_BRYANT","user",""
"Domain Users","CARLTON_ABBOTT","CARLTON_ABBOTT","user",""
"MI-mia-distlist","CARLTON_ABBOTT","CARLTON_ABBOTT","user",""
"NA-mamaypapa-admingroup","CARLTON_ABBOTT","CARLTON_ABBOTT","user",""
"GA-vivi_chag-distlist","CARLTON_ABBOTT","CARLTON_ABBOTT","user",""
"WseRemoteWebAccessUsers","CARLTON_ABBOTT","CARLTON_ABBOTT","user",""
"Domain Users","LAZARO_LANDRY","LAZARO_LANDRY","user",""
"Domain Users","KELVIN_PUGH","KELVIN_PUGH","user",""
"IR-zay-distlist","KELVIN_PUGH","KELVIN_PUGH","user",""
"HO-ars-distlist","KELVIN_PUGH","KELVIN_PUGH","user",""
"JE-pal-distlist","KELVIN_PUGH","KELVIN_PUGH","user",""
"Domain Users","JEANINE_MEDINA","JEANINE_MEDINA","user",""
"Domain Users","LARRY_KERR","LARRY_KERR","user",""
"MI-ber-distlist","LARRY_KERR","LARRY_KERR","user",""
"NO-ixchel_94-distlist","LARRY_KERR","LARRY_KERR","user",""
"JE-46454328d-distlist","LARRY_KERR","LARRY_KERR","user",""
"CL-inf-distlist","LARRY_KERR","LARRY_KERR","user",""
"HE-140-distlist","LARRY_KERR","LARRY_KERR","user",""
"23-cuxacpart-distlist","LARRY_KERR","LARRY_KERR","user",""
"HA-laf-distlist","LARRY_KERR","LARRY_KERR","user",""
"WseAllowMediaAccess","LARRY_KERR","LARRY_KERR","user",""
"Domain Users","JEFFREY_HOGAN","JEFFREY_HOGAN","user",""
"Domain Users","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"ER-layrentea-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"ID-josailorv-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"JE-46454328d-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"RO-priscilla-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"KR-BASQUIPA5-admingroup","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"VI-951-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"MA-das-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"LE-gas-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"CH-03Dolores-distlist","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"WseAlertAdministrators","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"DnsUpdateProxy","DOROTHEA_GIBSON","DOROTHEA_GIBSON","user",""
"Domain Users","FRANCISCA_SANFORD","FRANCISCA_SANFORD","user",""
"Domain Computers","HREWAPPS1000000$","HREWAPPS1000000","computer",""
"Domain Users","NELSON_HAHN","NELSON_HAHN","user",""
"Domain Users","LAURA_SUTTON","LAURA_SUTTON","user",""
"Domain Users","WALDO_CARROLL","WALDO_CARROLL","user",""
"SY-156580552-admingroup","WALDO_CARROLL","WALDO_CARROLL","user",""
"SA-670587865-distlist","WALDO_CARROLL","WALDO_CARROLL","user",""
"BR-216-admingroup","WALDO_CARROLL","WALDO_CARROLL","user",""
"BR-551530301-admingroup","WALDO_CARROLL","WALDO_CARROLL","user",""
"Terminal Server License Servers","WALDO_CARROLL","WALDO_CARROLL","user",""
"Domain Users","TERESA_BROOKS","TERESA_BROOKS","user",""
"Domain Users","DEBORA_HOLLOWAY","DEBORA_HOLLOWAY","user",""
"Domain Computers","FSRWAPPS1000000$","FSRWAPPS1000000","computer",""
"Domain Users","AMY_TYLER","AMY_TYLER","user",""
"TO-160-distlist","AMY_TYLER","AMY_TYLER","user",""
"WI-rey-distlist","AMY_TYLER","AMY_TYLER","user",""
"DE-gia-distlist","AMY_TYLER","AMY_TYLER","user",""
"LI-280-admingroup","AMY_TYLER","AMY_TYLER","user",""
"SH-alondra20-distlist","AMY_TYLER","AMY_TYLER","user",""
"CO-130-distlist","AMY_TYLER","AMY_TYLER","user",""
"JE-pal-distlist","AMY_TYLER","AMY_TYLER","user",""
"WseAllowHomePageLinks","AMY_TYLER","AMY_TYLER","user",""
"Domain Users","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"IS-ca4000753-distlist","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"JE-qooplsant-distlist","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"DO-...-admingroup","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"KR-flo-distlist","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"BA-mer-admingroup","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"JO-bla-distlist","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"ED-110-admingroup","SUSANNA_MILLER","SUSANNA_MILLER","user",""
"FR-bar-distlist","SUSANNA_MILLER","SUSANNA_MILLER","user",""
